,Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text,n_lat,n_lon,UniqueID,o_lat,o_lon,distance
285,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,42.6,39.4,45.9,,,"1,581","(35.0927786924, -90.0318124084)",UNHBEH,LPA,4748000,47157007500.0,Physical Inactivity,36.0609917887,-86.7571314086,4752006-47037018801,36.0609917887,-86.7571314086,0.0
286,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,40.2,37.6,42.7,,,"5,865","(35.056380699, -89.8963876902)",UNHBEH,LPA,4748000,47157010810.0,Physical Inactivity,35.0279594375,-90.05500872450001,4748000-47157022322,35.0279594375,-90.05500872450001,0.0
287,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.9,27.7,32.1,,,"2,190","(36.2156183387, -86.922992251)",UNHBEH,LPA,4752006,47037013100.0,Physical Inactivity,36.139942782199995,-86.7819906718,4752006-47037016200,36.139942782199995,-86.7819906718,0.0
288,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,43.5,39.6,46.8,,,"1,478","(35.2487179321, -89.9827911927)",UNHBEH,LPA,4748000,47157010300.0,Physical Inactivity,35.1546953557,-89.96160238030001,4748000-47157001400,35.1546953557,-89.96160238030001,0.0
289,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,43.3,40.7,45.6,,,"2,242","(35.1174681637, -90.0110800767)",UNHBEH,LPA,4748000,47157006200.0,Physical Inactivity,36.0627541445,-86.6647320159,4752006-47037015627,36.0627541445,-86.6647320159,0.0
290,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.3,16.7,20.1,,,"4,858","(36.1125202586, -86.7940986863)",UNHBEH,LPA,4752006,47037017800.0,Physical Inactivity,35.8978738269,-86.4703554479,4751560-47149042300,35.8978738269,-86.4703554479,0.0
291,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.6,23.2,27.8,,,"4,509","(36.1457359079, -86.6254409227)",UNHBEH,LPA,4752006,47037015624.0,Physical Inactivity,36.1714412594,-86.82852037389999,4752006-47037013602,36.1714412594,-86.82852037389999,0.0
292,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.3,35.3,41.0,,,"4,744","(35.0281454156, -90.0838624162)",UNHBEH,LPA,4748000,47157022330.0,Physical Inactivity,36.275840619600004,-86.7227516725,4752006-47037010801,36.275840619600004,-86.7227516725,0.0
293,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,43.2,40.0,46.5,,,"3,802","(35.0890361265, -90.0447067021)",UNHBEH,LPA,4748000,47157005600.0,Physical Inactivity,35.2054318433,-89.96018906030001,4748000-47157020511,35.2054318433,-89.96018906030001,0.0
294,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,40.1,36.5,43.7,,,"2,888","(36.2343195911, -86.7732117462)",UNHBEH,LPA,4752006,47037010904.0,Physical Inactivity,35.7791252381,-86.3388653931,4751560-47149041202,35.7791252381,-86.3388653931,0.0
295,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.4,32.4,38.3,,,"3,299","(36.1399427822, -86.7819906718)",UNHBEH,LPA,4752006,47037016200.0,Physical Inactivity,36.1777432202,-86.790108485,4752006-47037019400,36.1777432202,-86.790108485,0.0
296,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.8,24.1,29.4,,,"4,780","(36.0383226992, -86.6692426787)",UNHBEH,LPA,4752006,47037019118.0,Physical Inactivity,35.1214284589,-90.0510709047,4748000-47157005000,35.1214284589,-90.0510709047,0.0
297,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.3,18.1,22.7,,,"3,411","(36.1719689182, -86.6206020339)",UNHBEH,LPA,4752006,47037015609.0,Physical Inactivity,35.1609440412,-90.0330231229,4748000-47157002000,35.1609440412,-90.0330231229,0.0
298,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,46.3,42.8,49.6,,,"1,969","(35.1609440412, -90.0330231229)",UNHBEH,LPA,4748000,47157002000.0,Physical Inactivity,35.0982634565,-89.90910482059999,4748000-47157009300,35.0982634565,-89.90910482059999,0.0
299,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.4,30.8,37.7,,,"2,757","(35.0537225249, -90.0183008364)",UNHBEH,LPA,4748000,47157022023.0,Physical Inactivity,36.121597214699996,-86.82918525950001,4752006-47037018000,36.121597214699996,-86.82918525950001,0.0
300,2017,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.2,24.0,30.4,,,"7,101","(35.8632696184, -86.3531192088)",UNHBEH,LPA,4751560,47149041403.0,Physical Inactivity,35.0416570048,-90.01544549639999,4748000-47157022024,35.0416570048,-90.01544549639999,0.0
301,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.6,15.7,20.0,,,"2,322","(35.1220908833, -89.9534780972)",UNHBEH,LPA,4748000,47157007200.0,Physical Inactivity,36.0702023848,-86.6951799025,4752006-47037019108,36.0702023848,-86.6951799025,0.0
302,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,48.0,44.5,51.4,,,63,"(35.0534030584, -89.9712369407)",UNHBEH,LPA,4748000,47157980100.0,Physical Inactivity,35.0921858044,-89.85099012180001,4748000-47157021320,35.0921858044,-89.85099012180001,0.0
303,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,45.6,44.0,47.1,,,"2,567","(35.1726556405, -89.9098390627)",UNHBEH,LPA,4748000,47157009100.0,Physical Inactivity,35.070949999,-89.9186649794,4748000-47157010610,35.070949999,-89.9186649794,0.0
304,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.9,36.4,41.5,,,"4,861","(35.167318937, -89.9957716398)",UNHBEH,LPA,4748000,47157000700.0,Physical Inactivity,35.123163522199995,-89.7877339183,4748000-47157021140,35.123163522199995,-89.7877339183,0.0
305,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,47.9,44.6,50.5,,,"1,727","(35.1781974735, -90.0163510102)",UNHBEH,LPA,4748000,47157000400.0,Physical Inactivity,36.1836001359,-86.88466799870001,4752006-47037013000,36.1836001359,-86.88466799870001,0.0
306,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.9,19.6,24.4,,,"4,830","(35.1180940789, -89.8810597107)",UNHBEH,LPA,4748000,47157009600.0,Physical Inactivity,36.1834698574,-86.7113792554,4752006-47037011600,36.1834698574,-86.7113792554,0.0
307,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.9,31.8,37.8,,,"4,526","(35.1569431695, -89.8670777912)",UNHBEH,LPA,4748000,47157021200.0,Physical Inactivity,36.1068258846,-86.7023156259,4752006-47037015700,36.1068258846,-86.7023156259,0.0
308,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.3,17.3,21.8,,,"2,431","(36.1804768223, -86.7383080372)",UNHBEH,LPA,4752006,47037012100.0,Physical Inactivity,35.1370960067,-89.99691961110001,4748000-47157003200,35.1370960067,-89.99691961110001,0.0
309,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.5,17.8,21.4,,,"9,429","(35.9996029242, -86.6586366088)",UNHBEH,LPA,4752006,47037019114.0,Physical Inactivity,36.1612468521,-86.8156490258,4752006-47037014300,36.1612468521,-86.8156490258,0.0
310,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,40.6,37.3,43.8,,,"3,974","(35.0613386322, -89.8613468208)",UNHBEH,LPA,4748000,47157021721.0,Physical Inactivity,35.1117123924,-90.0511300652,4748000-47157005800,35.1117123924,-90.0511300652,0.0
311,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,39.5,36.2,42.6,,,"4,099","(35.0660690423, -90.0748840956)",UNHBEH,LPA,4748000,47157022220.0,Physical Inactivity,35.1118643832,-89.93589412280001,4748000-47157007400,35.1118643832,-89.93589412280001,0.0
312,2017,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.5,25.8,31.2,,,148,"(35.9040426065, -86.4789099983)",UNHBEH,LPA,4751560,47149040302.0,Physical Inactivity,35.136540808,-90.0455635784,4748000-47157011400,35.136540808,-90.0455635784,0.0
313,2017,TN,Tennessee,Memphis,City,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.9,34.7,35.2,,,"646,889","(35.1046295042, -89.978906085)",UNHBEH,LPA,4748000,,Physical Inactivity,36.0460647087,-86.9719220455,4752006-47037018408,36.0460647087,-86.9719220455,0.0
314,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.4,21.5,27.7,,,"1,936","(36.1503310917, -86.8286410961)",UNHBEH,LPA,4752006,47037013500.0,Physical Inactivity,35.821984953000005,-86.3727960761,4751560-47149042000,35.821984953000005,-86.3727960761,0.0
315,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41.9,39.3,44.5,,,"4,393","(35.0869484061, -89.9617240752)",UNHBEH,LPA,4748000,47157008120.0,Physical Inactivity,35.8014629075,-86.4364733828,4751560-47149040905,35.8014629075,-86.4364733828,0.0
316,2017,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.4,19.6,23.3,,,"5,865","(35.8500964302, -86.4676198414)",UNHBEH,LPA,4751560,47149040902.0,Physical Inactivity,36.1125202586,-86.79409868629999,4752006-47037017800,36.1125202586,-86.79409868629999,0.0
317,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41.0,37.6,44.0,,,"7,653","(35.2352389409, -89.9939030223)",UNHBEH,LPA,4748000,47157010000.0,Physical Inactivity,36.2111454796,-86.72935501209999,4752006-47037011200,36.2111454796,-86.72935501209999,0.0
318,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.8,34.3,39.1,,,"4,775","(36.073922218, -86.6732926633)",UNHBEH,LPA,4752006,47037015615.0,Physical Inactivity,36.124795193699995,-86.80149212219999,4752006-47037016900,36.124795193699995,-86.80149212219999,0.0
319,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.9,34.9,40.8,,,"5,313","(35.1975005171, -89.9068658088)",UNHBEH,LPA,4748000,47157020542.0,Physical Inactivity,35.027670611,-89.8616102801,4748000-47157021741,35.027670611,-89.8616102801,0.0
320,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.0,25.5,30.4,,,"4,109","(36.194381526, -86.6421905953)",UNHBEH,LPA,4752006,47037015402.0,Physical Inactivity,35.1472826245,-89.8033269549,4748000-47157021125,35.1472826245,-89.8033269549,0.0
321,2017,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.1,20.4,26.0,,,"6,145","(35.9004763025, -86.3651081273)",UNHBEH,LPA,4751560,47149041101.0,Physical Inactivity,36.0886699253,-86.6809974727,4752006-47037015613,36.0886699253,-86.6809974727,0.0
322,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.2,31.7,36.7,,,"2,556","(35.2143816732, -89.8887650384)",UNHBEH,LPA,4748000,47157020651.0,Physical Inactivity,35.1554411054,-89.9167543506,4748000-47157008700,35.1554411054,-89.9167543506,0.0
323,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,10,"(35.0185510143, -89.8294368675)",UNHBEH,LPA,4748000,47157021751.0,Physical Inactivity,35.0137148004,-89.9987221985,4748000-47157022122,35.0137148004,-89.9987221985,0.0
324,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.6,32.5,38.7,,,"1,615","(35.0403975855, -89.9453385844)",UNHBEH,LPA,4748000,47157011020.0,Physical Inactivity,36.0999620431,-86.639123776,4752006-47037015612,36.0999620431,-86.639123776,0.0
325,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.0,19.4,25.1,,,"2,511","(35.1480882633, -90.0039733445)",UNHBEH,LPA,4748000,47157002600.0,Physical Inactivity,35.009319048,-89.9618636285,4748000-47157021900,35.009319048,-89.9618636285,0.0
326,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.8,16.4,21.5,,,"3,417","(36.0460647087, -86.9719220455)",UNHBEH,LPA,4752006,47037018408.0,Physical Inactivity,35.0869484061,-89.96172407520001,4748000-47157008120,35.0869484061,-89.96172407520001,0.0
327,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,47.5,44.8,50.0,,,"3,559","(35.1133985511, -89.9753653702)",UNHBEH,LPA,4748000,47157006700.0,Physical Inactivity,36.2947153831,-86.69111870360001,4752006-47037010401,36.2947153831,-86.69111870360001,0.0
328,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.0,31.0,35.3,,,"3,442","(36.253365324, -86.6817557329)",UNHBEH,LPA,4752006,47037010602.0,Physical Inactivity,35.1388721589,-90.0171874264,4748000-47157003600,35.1388721589,-90.0171874264,0.0
329,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.1,16.0,20.6,,,"5,398","(36.1329172709, -86.8300431737)",UNHBEH,LPA,4752006,47037016700.0,Physical Inactivity,35.0793525972,-90.02732754590001,4748000-47157007822,35.0793525972,-90.02732754590001,0.0
330,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.6,27.2,31.9,,,"5,007","(36.2230900506, -86.6632138216)",UNHBEH,LPA,4752006,47037010601.0,Physical Inactivity,35.1204593496,-89.9976472225,4748000-47157006300,35.1204593496,-89.9976472225,0.0
331,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.1,34.3,40.2,,,"6,966","(35.0426452021, -89.8557493943)",UNHBEH,LPA,4748000,47157021732.0,Physical Inactivity,35.039030621500004,-89.82366512280001,4748000-47157021744,35.039030621500004,-89.82366512280001,0.0
332,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.1,31.9,36.1,,,"4,692","(36.0587984091, -86.6901293191)",UNHBEH,LPA,4752006,47037019109.0,Physical Inactivity,35.2005241897,-90.01582776059999,4748000-47157010120,35.2005241897,-90.01582776059999,0.0
333,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,46.3,43.1,49.4,,,"1,693","(35.1167685536, -90.0649034322)",UNHBEH,LPA,4748000,47157011700.0,Physical Inactivity,35.0403975855,-89.9453385844,4748000-47157011020,35.0403975855,-89.9453385844,0.0
334,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.7,30.3,35.2,,,888,"(36.124158094, -86.7550707151)",UNHBEH,LPA,4752006,47037017200.0,Physical Inactivity,35.0435412732,-90.05491592540001,4748000-47157022321,35.0435412732,-90.05491592540001,0.0
335,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.8,20.4,25.6,,,"3,538","(35.1667465068, -89.7719744811)",UNHBEH,LPA,4748000,47157021136.0,Physical Inactivity,35.850778195,-86.40862823799999,4751560,35.850778195,-86.40862823799999,0.0
336,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.8,20.4,25.6,,,"3,538","(35.1667465068, -89.7719744811)",UNHBEH,LPA,4748000,47157021136.0,Physical Inactivity,35.850778195,-86.40862823799999,4751560,35.850778195,-86.40862823799999,0.0
337,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.9,28.3,33.6,,,"3,710","(35.0605097955, -89.8237929842)",UNHBEH,LPA,4748000,47157021334.0,Physical Inactivity,36.0873432616,-86.93261222299999,4752006-47037018401,36.0873432616,-86.93261222299999,0.0
338,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.6,24.5,28.7,,,"3,247","(35.0787982832, -89.8594379028)",UNHBEH,LPA,4748000,47157021331.0,Physical Inactivity,35.1329459694,-89.97977437200001,4748000-47157003100,35.1329459694,-89.97977437200001,0.0
339,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.7,35.6,41.8,,,"4,909","(35.2310517969, -89.9401788519)",UNHBEH,LPA,4748000,47157020524.0,Physical Inactivity,35.0642348229,-89.8509632423,4748000-47157021725,35.0642348229,-89.8509632423,0.0
340,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.5,17.5,21.9,,,"1,353","(35.1298657676, -90.0647633371)",UNHBEH,LPA,4748000,47157004300.0,Physical Inactivity,36.1562850243,-86.67939139180001,4752006-47037015100,36.1562850243,-86.67939139180001,0.0
341,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.2,23.3,29.3,,,"3,639","(36.1777432202, -86.790108485)",UNHBEH,LPA,4752006,47037019400.0,Physical Inactivity,36.1701688187,-86.7363924126,4752006-47037012200,36.1701688187,-86.7363924126,0.0
342,2017,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.3,20.4,26.2,,,"2,937","(35.9271246078, -86.4040815635)",UNHBEH,LPA,4751560,47149041000.0,Physical Inactivity,35.1922797523,-89.8263395869,4748000-47157021112,35.1922797523,-89.8263395869,0.0
343,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.4,24.5,30.2,,,"2,578","(36.1728286331, -86.6903581821)",UNHBEH,LPA,4752006,47037015200.0,Physical Inactivity,36.089945774099995,-86.71748015950001,4752006-47037019006,36.089945774099995,-86.71748015950001,0.0
344,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.4,26.1,30.6,,,"3,877","(35.1981528237, -89.8005128119)",UNHBEH,LPA,4748000,47157021113.0,Physical Inactivity,35.1209840406,-89.93637991770001,4748000-47157007300,35.1209840406,-89.93637991770001,0.0
345,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.6,22.3,27.1,,,"4,751","(36.1834698574, -86.7113792554)",UNHBEH,LPA,4752006,47037011600.0,Physical Inactivity,35.1781294208,-90.0296002982,4748000-47157000300,35.1781294208,-90.0296002982,0.0
346,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.7,26.9,32.3,,,"2,683","(36.0842376102, -86.7415232924)",UNHBEH,LPA,4752006,47037018901.0,Physical Inactivity,35.019385467,-89.8996009007,4748000-47157022600,35.019385467,-89.8996009007,0.0
347,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.2,16.6,20.4,,,808,"(36.0609096698, -86.8696928139)",UNHBEH,LPA,4752006,47037018601.0,Physical Inactivity,36.1457359079,-86.62544092270001,4752006-47037015624,36.1457359079,-86.62544092270001,0.0
348,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.8,16.2,21.9,,,"1,434","(36.1106881287, -86.8763668451)",UNHBEH,LPA,4752006,47037018203.0,Physical Inactivity,35.1952083691,-89.8854018251,4748000-47157020621,35.1952083691,-89.8854018251,0.0
349,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.8,30.8,34.7,,,"1,600","(36.1068258846, -86.7023156259)",UNHBEH,LPA,4752006,47037015700.0,Physical Inactivity,36.2729362225,-86.6610202749,4752006-47037010501,36.2729362225,-86.6610202749,0.0
350,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41.9,39.7,43.9,,,"3,666","(35.1674039934, -89.941100819)",UNHBEH,LPA,4748000,47157001100.0,Physical Inactivity,35.840241211300004,-86.4918636343,4751560-47149040808,35.840241211300004,-86.4918636343,0.0
351,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.6,28.6,32.8,,,"5,626","(35.1606530627, -89.8478108547)",UNHBEH,LPA,4748000,47157021122.0,Physical Inactivity,36.1446955813,-86.8426724912,4752006-47037013400,36.1446955813,-86.8426724912,0.0
352,2017,TN,Tennessee,Murfreesboro,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.9,34.0,39.5,,,"4,024","(35.8365459689, -86.3781831345)",UNHBEH,LPA,4751560,47149041900.0,Physical Inactivity,35.0641936611,-89.94152037079999,4748000-47157010500,35.0641936611,-89.94152037079999,0.0
353,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.5,33.4,39.6,,,"4,035","(35.0263398239, -89.8411279875)",UNHBEH,LPA,4748000,47157021747.0,Physical Inactivity,36.1346828403,-86.70238195379999,4752006-47037015804,36.1346828403,-86.70238195379999,0.0
354,2017,TN,Tennessee,Memphis,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,40.7,37.4,44.0,,,"3,693","(35.2467104209, -89.9536762671)",UNHBEH,LPA,4748000,47157020521.0,Physical Inactivity,36.190570195,-86.855339398,4752006-47037012802,36.190570195,-86.855339398,0.0
355,2017,TN,Tennessee,Nashville,Census Tract,BRFSS,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.6,32.6,36.5,,,"5,473","(36.0899457741, -86.7174801595)",UNHBEH,LPA,4752006,47037019006.0,Physical Inactivity,36.234319591100004,-86.7732117462,4752006-47037010904,36.234319591100004,-86.7732117462,0.0
